date,temp_max,temp_min
2022-08-26,34.9,26.6
2022-08-27,35.1,27.7
2022-08-28,35.6,27.6
2022-08-29,34.9,27.3
2022-08-30,36.9,26.4
2022-08-31,36.9,27.8
2022-09-01,36.9,27.9
2022-09-02,36.8,27.5
2022-09-03,37.8,27.6
2022-09-04,37.0,27.8
2022-09-05,36.3,27.1
2022-09-06,37.5,27.2
2022-09-07,37.4,27.3
2022-09-08,36.7,26.7
2022-09-09,35.1,27.8
2022-09-10,34.4,24.9
2022-09-11,33.7,24.6
2022-09-12,35.2,27.0
2022-09-13,34.4,25.3
2022-09-14,30.6,25.3
2022-09-15,30.2,24.3
2022-09-16,31.0,23.5
2022-09-17,33.6,23.7
2022-09-18,33.3,23.4
2022-09-19,33.6,24.8
2022-09-20,32.1,24.0
2022-09-21,31.6,24.6
2022-09-22,26.9,23.7
2022-09-23,28.2,23.6
2022-09-24,27.1,23.5
2022-09-25,30.9,23.7
2022-09-26,31.1,22.7
2022-09-27,31.5,22.7
2022-09-28,32.2,23.0
2022-09-29,31.8,22.9
2022-09-30,32.0,23.1
2022-10-01,32.7,23.3
2022-10-02,33.2,22.9
2022-10-03,33.3,23.2
2022-10-04,32.8,23.2
2022-10-05,31.8,23.0
2022-10-06,30.8,23.2
2022-10-07,26.3,23.1
2022-10-08,23.7,21.6
2022-10-09,26.0,21.1
2022-10-10,27.8,21.4
2022-10-11,26.7,21.0
2022-10-12,28.4,20.1
2022-10-13,29.1,19.1
2022-10-14,29.5,19.1
2022-10-15,29.7,18.8
2022-10-16,30.0,18.3
2022-10-17,30.4,18.4
2022-10-18,30.5,18.4
2022-10-19,30.2,18.8
2022-10-20,30.4,18.7
2022-10-21,30.0,17.3
2022-10-22,29.1,18.2
2022-10-23,28.6,16.1
2022-10-24,29.5,16.7
2022-10-25,29.3,16.3
2022-10-26,29.9,17.0
2022-10-27,30.1,17.0
2022-10-28,30.0,17.1
2022-10-29,29.4,17.4
2022-10-30,29.6,16.8
2022-10-31,29.3,16.3
2022-11-01,30.2,17.4
2022-11-02,29.3,17.8
2022-11-03,30.5,18.1
2022-11-04,30.7,20.8
2022-11-05,30.0,19.6
2022-11-06,29.4,19.1
2022-11-07,30.5,18.4
2022-11-08,28.7,17.8
2022-11-09,27.1,16.5
2022-11-10,25.9,17.3
2022-11-11,26.3,15.6
2022-11-12,26.3,15.5
2022-11-13,26.6,14.9
2022-11-14,27.6,15.2
2022-11-15,26.6,15.4
2022-11-16,25.2,15.9
2022-11-17,24.4,13.5
2022-11-18,24.3,12.3
2022-11-19,24.2,11.7
2022-11-20,25.1,11.7
2022-11-21,25.5,12.5
2022-11-22,25.1,12.7
2022-11-23,25.0,11.8
2022-11-24,25.0,12.2
2022-11-25,24.8,11.2
2022-11-26,24.9,11.7
2022-11-27,24.7,11.2
2022-11-28,24.4,10.1
2022-11-29,24.1,10.4
2022-11-30,23.9,11.6
2022-12-01,23.6,11.2
2022-12-02,23.5,11.1
2022-12-03,23.8,11.1
2022-12-04,23.6,11.4
2022-12-05,22.4,10.5
2022-12-06,22.7,11.1
2022-12-07,23.1,11.4
2022-12-08,22.9,11.0
2022-12-09,23.6,10.8
2022-12-10,25.1,10.6
2022-12-11,25.3,11.6
2022-12-12,24.7,11.6
2022-12-13,24.5,11.4
2022-12-14,22.2,11.3
2022-12-15,21.7,9.1
2022-12-16,21.3,8.7
2022-12-17,21.8,8.4
2022-12-18,21.6,8.4
2022-12-19,21.5,9.0
2022-12-20,20.9,8.7
2022-12-21,20.6,7.7
2022-12-22,20.4,8.6
2022-12-23,19.0,7.8
2022-12-24,19.0,8.6
2022-12-25,17.2,6.6
2022-12-26,18.5,6.4
2022-12-27,18.9,7.2
2022-12-28,19.7,7.9
2022-12-29,20.3,9.5
2022-12-30,20.8,11.2
2022-12-31,19.1,9.7
2023-01-01,18.4,8.0
2023-01-02,18.3,6.4
2023-01-03,16.7,6.1
2023-01-04,16.6,5.5
2023-01-05,15.5,5.5
2023-01-06,14.2,4.9
2023-01-07,15.4,3.9
2023-01-08,17.2,5.8
2023-01-09,17.5,5.8
2023-01-10,18.5,7.6
2023-01-11,19.8,7.7
2023-01-12,20.2,9.9
2023-01-13,18.7,10.7
2023-01-14,17.1,8.1
2023-01-15,15.4,5.6
2023-01-16,15.6,3.8
2023-01-17,16.5,3.7
2023-01-18,16.7,3.3
2023-01-19,18.5,6.5
2023-01-20,19.8,9.8
2023-01-21,20.6,7.1
2023-01-22,21.8,8.2
2023-01-23,22.9,8.5
2023-01-24,21.3,13.2
2023-01-25,21.2,12.0
2023-01-26,19.1,10.0
2023-01-27,18.7,7.6
2023-01-28,20.8,6.6
2023-01-29,16.5,8.4
2023-01-30,16.3,10.5
2023-01-31,20.6,9.8
2023-02-01,20.0,9.5
2023-02-02,21.6,9.5
2023-02-03,22.5,9.7
2023-02-04,22.8,10.4
2023-02-05,23.4,11.1
2023-02-06,25.2,10.5
2023-02-07,23.5,13.2
2023-02-08,22.7,10.3
2023-02-09,25.9,10.1
2023-02-10,25.6,13.0
2023-02-11,26.0,13.4
2023-02-12,22.0,10.7
2023-02-13,21.1,9.9
2023-02-14,23.6,11.1
2023-02-15,25.8,12.9
2023-02-16,26.3,11.6
2023-02-17,26.8,13.4
2023-02-18,26.5,12.6
2023-02-19,28.0,14.9
2023-02-20,30.8,15.4
2023-02-21,29.2,15.2
2023-02-22,28.5,13.6
2023-02-23,27.5,14.1
2023-02-24,28.0,13.1
2023-02-25,28.5,13.5
2023-02-26,29.6,14.5
2023-02-27,29.9,15.7
2023-02-28,29.4,14.4
2023-03-01,29.8,15.8
2023-03-02,30.1,15.3
2023-03-03,30.7,16.9
2023-03-04,29.9,17.6
2023-03-05,29.7,16.4
2023-03-06,28.8,16.0
2023-03-07,28.8,15.9
2023-03-08,28.3,14.9
2023-03-09,27.6,16.0
2023-03-10,29.3,15.6
2023-03-11,30.1,16.3
2023-03-12,32.0,17.2
2023-03-13,32.2,17.6
2023-03-14,31.7,17.3
2023-03-15,32.4,17.3
2023-03-16,32.0,19.1
2023-03-17,28.6,19.6
2023-03-18,26.9,16.8
2023-03-19,25.3,15.3
2023-03-20,23.8,16.2
2023-03-21,23.2,14.7
2023-03-22,26.4,14.1
2023-03-23,28.1,15.6
2023-03-24,27.6,17.4
2023-03-25,26.4,17.5
2023-03-26,27.7,16.6
2023-03-27,26.9,15.6
2023-03-28,28.3,15.3
2023-03-29,30.9,16.8
2023-03-30,30.9,17.6
2023-03-31,24.3,17.1
2023-04-01,25.8,15.2
2023-04-02,28.4,16.0
2023-04-03,31.4,16.5
2023-04-04,28.1,17.3
2023-04-05,30.3,16.4
2023-04-06,31.4,16.8
2023-04-07,31.4,17.5
2023-04-08,31.9,17.2
2023-04-09,33.2,18.1
2023-04-10,33.4,19.8
2023-04-11,36.0,19.5
2023-04-12,36.5,23.2
2023-04-13,37.3,22.3
2023-04-14,37.4,21.9
2023-04-15,39.2,22.1
2023-04-16,39.3,22.8
2023-04-17,39.2,24.5
2023-04-18,39.2,25.6
2023-04-19,37.4,25.2
2023-04-20,34.8,23.4
2023-04-21,35.3,22.5
2023-04-22,35.2,20.9
2023-04-23,34.0,21.0
2023-04-24,32.0,20.1
2023-04-25,33.3,20.7
2023-04-26,35.7,22.2
2023-04-27,35.9,23.7
2023-04-28,33.6,22.5
2023-04-29,33.4,21.9
2023-04-30,30.5,21.3
2023-05-01,27.9,19.9
2023-05-02,28.1,19.4
2023-05-03,28.3,20.0
2023-05-04,29.8,18.8
2023-05-05,30.9,20.7
2023-05-06,35.5,20.8
2023-05-07,36.2,22.1
2023-05-08,36.7,22.0
2023-05-09,37.2,21.5
2023-05-10,36.6,22.0
2023-05-11,39.0,22.2
2023-05-12,41.8,23.2
2023-05-13,41.6,25.2
2023-05-14,40.6,26.6
2023-05-15,40.6,25.3
2023-05-16,38.7,26.9
2023-05-17,41.0,26.1
2023-05-18,38.1,24.0
2023-05-19,38.0,26.0
2023-05-20,40.1,24.9
2023-05-21,42.5,25.5
2023-05-22,42.2,29.9
2023-05-23,43.7,30.1
2023-05-24,37.8,26.4
2023-05-25,34.0,23.5
2023-05-26,34.6,22.8
2023-05-27,33.9,21.1
2023-05-28,33.9,24.1
2023-05-29,34.2,22.6
2023-05-30,34.2,22.8
2023-05-31,31.0,21.7
2023-06-01,33.7,20.0
2023-06-02,33.1,22.1
2023-06-03,35.0,22.8
2023-06-04,36.3,24.0
2023-06-05,37.2,25.2
2023-06-06,38.9,24.2
2023-06-07,38.5,25.1
2023-06-08,39.4,25.2
2023-06-09,40.9,26.1
2023-06-10,40.5,26.6
2023-06-11,39.3,28.3
2023-06-12,41.1,29.1
2023-06-13,42.0,30.3
2023-06-14,40.6,30.8
2023-06-15,37.5,30.4
2023-06-16,38.8,27.5
2023-06-17,39.4,26.4
2023-06-18,38.8,28.5
2023-06-19,32.4,27.5
2023-06-20,36.6,26.2
2023-06-21,35.7,25.8
2023-06-22,36.2,27.2
2023-06-23,35.5,26.2
2023-06-24,34.6,27.8
2023-06-25,32.4,25.9
2023-06-26,32.9,25.2
2023-06-27,33.7,25.3
2023-06-28,34.1,26.1
2023-06-29,32.5,25.9
2023-06-30,34.0,25.4
2023-07-01,33.8,24.7
2023-07-02,35.4,26.0
2023-07-03,36.7,27.2
2023-07-04,36.8,26.2
2023-07-05,33.7,24.5
2023-07-06,33.2,25.4
2023-07-07,33.4,25.0
2023-07-08,29.7,26.2
2023-07-09,30.9,25.2
2023-07-10,31.1,25.9
2023-07-11,33.4,25.3
2023-07-12,33.6,25.8
2023-07-13,33.3,26.1
2023-07-14,33.9,25.8
2023-07-15,33.4,26.1
2023-07-16,33.0,25.3
2023-07-17,33.4,26.4
2023-07-18,31.8,25.5
2023-07-19,33.1,26.4
2023-07-20,35.3,27.0
2023-07-21,35.7,26.6
2023-07-22,34.4,27.3
2023-07-23,34.3,28.4
2023-07-24,34.2,27.5
2023-07-25,34.2,25.7
2023-07-26,29.8,25.7
2023-07-27,31.8,26.4
2023-07-28,33.0,26.4
2023-07-29,31.5,24.8
2023-07-30,33.2,25.1
2023-07-31,33.7,25.2
2023-08-01,34.7,27.0
2023-08-02,35.2,27.4
2023-08-03,34.2,26.6
2023-08-04,31.8,26.1
2023-08-05,33.8,26.4
2023-08-06,34.9,26.1
2023-08-07,34.3,27.3
2023-08-08,34.5,27.0
2023-08-09,34.6,27.5
2023-08-10,34.1,27.4
2023-08-11,34.7,27.3
2023-08-12,35.4,28.3
2023-08-13,35.7,27.7
2023-08-14,33.6,26.9
2023-08-15,34.8,25.9
2023-08-16,36.1,25.7
2023-08-17,36.1,27.9
2023-08-18,36.2,28.4
2023-08-19,34.2,26.3
2023-08-20,35.9,27.9
2023-08-21,36.4,28.1
2023-08-22,35.5,27.5
2023-08-23,30.0,25.7
2023-08-24,33.4,24.9
2023-08-25,34.0,25.8
2023-08-26,34.4,27.4
2023-08-27,34.9,27.2
2023-08-28,34.9,26.4
2023-08-29,35.1,25.9
2023-08-30,36.5,26.7
2023-08-31,36.5,25.8
2023-09-01,37.4,26.8
2023-09-02,37.3,27.4
2023-09-03,36.8,26.4
2023-09-04,37.4,25.7
2023-09-05,36.3,26.6
2023-09-06,36.3,24.4
2023-09-07,38.5,27.1
2023-09-08,36.7,25.6
2023-09-09,32.5,25.5
2023-09-10,30.1,24.3
2023-09-11,32.2,24.0
2023-09-12,33.5,24.5
2023-09-13,33.8,26.5
2023-09-14,34.2,26.8
2023-09-15,32.1,25.6
2023-09-16,31.6,26.5
2023-09-17,31.8,25.3
2023-09-18,31.8,24.8
2023-09-19,33.2,24.7
2023-09-20,33.2,25.6
2023-09-21,33.6,26.1
2023-09-22,33.4,25.4
2023-09-23,32.9,25.7
2023-09-24,32.9,25.4
2023-09-25,33.0,24.7
2023-09-26,33.0,25.0
2023-09-27,33.4,23.4
2023-09-28,33.2,20.7
2023-09-29,33.3,20.5
2023-09-30,34.9,22.9
2023-10-01,34.7,21.4
2023-10-02,33.9,20.3
2023-10-03,34.0,20.1
2023-10-04,34.0,19.0
2023-10-05,34.4,20.0
2023-10-06,35.4,20.0
2023-10-07,35.1,21.7
2023-10-08,35.4,24.2
2023-10-09,35.3,24.7
2023-10-10,33.6,24.5
2023-10-11,33.8,21.3
2023-10-12,33.3,19.0
2023-10-13,34.8,20.4
2023-10-14,35.1,21.7
2023-10-15,33.8,22.4
2023-10-16,29.1,19.9
2023-10-17,28.8,18.3
2023-10-18,29.1,17.2
2023-10-19,28.7,17.1
2023-10-20,29.2,17.1
2023-10-21,29.8,16.8
2023-10-22,30.5,17.2
2023-10-23,29.8,17.7
2023-10-24,30.6,17.8
2023-10-25,30.7,17.2
2023-10-26,30.6,17.0
2023-10-27,30.5,16.7
2023-10-28,30.1,18.7
2023-10-29,31.5,17.9
2023-10-30,31.8,17.7
2023-10-31,31.2,18.6
2023-11-01,30.6,18.9
2023-11-02,30.4,19.1
2023-11-03,28.6,17.9
2023-11-04,29.7,16.0
2023-11-05,29.7,16.9
2023-11-06,29.6,15.3
2023-11-07,30.2,16.4
2023-11-08,29.6,16.9
2023-11-09,29.3,17.0
2023-11-10,26.5,16.2
2023-11-11,25.4,15.0
2023-11-12,25.2,14.0
2023-11-13,25.7,13.3
2023-11-14,25.3,14.2
2023-11-15,25.8,13.2
2023-11-16,26.3,13.1
2023-11-17,26.9,14.4
2023-11-18,26.3,14.7
2023-11-19,25.8,14.0
2023-11-20,25.6,13.5
2023-11-21,25.3,13.6
2023-11-22,24.9,13.2
2023-11-23,24.9,11.4
2023-11-24,25.2,13.5
2023-11-25,25.4,12.5
2023-11-26,25.6,14.3
2023-11-27,24.1,15.8
2023-11-28,20.7,15.2
2023-11-29,24.5,13.5
2023-11-30,21.8,14.2
2023-12-01,24.3,13.9
2023-12-02,24.3,13.3
2023-12-03,24.6,12.3
2023-12-04,23.0,13.8
2023-12-05,23.3,11.6
2023-12-06,23.7,11.8
2023-12-07,24.2,11.7
2023-12-08,23.9,11.5
2023-12-09,23.5,10.8
2023-12-10,22.6,10.9
2023-12-11,22.4,9.2
2023-12-12,22.9,9.4
2023-12-13,22.9,10.5
2023-12-14,22.2,9.8
2023-12-15,22.2,7.6
2023-12-16,22.4,7.8
2023-12-17,22.7,9.6
2023-12-18,21.6,9.2
2023-12-19,21.6,8.7
2023-12-20,20.5,8.0
2023-12-21,21.7,8.2
2023-12-22,21.6,7.2
2023-12-23,22.2,11.2
2023-12-24,23.0,9.8
2023-12-25,23.0,10.8
2023-12-26,22.8,9.6
2023-12-27,21.8,8.6
2023-12-28,21.0,9.8
2023-12-29,20.3,8.4
2023-12-30,19.1,9.1
2023-12-31,18.8,7.7
2024-01-01,16.3,6.0
2024-01-02,15.4,4.7
2024-01-03,16.0,4.9
2024-01-04,18.0,5.3
2024-01-05,17.4,7.4
2024-01-06,17.0,6.4
2024-01-07,17.6,6.2
2024-01-08,18.5,5.6
2024-01-09,18.1,6.3
2024-01-10,15.9,4.7
2024-01-11,15.6,5.7
2024-01-12,17.5,5.7
2024-01-13,18.2,6.0
2024-01-14,18.1,4.9
2024-01-15,16.2,5.1
2024-01-16,17.6,4.0
2024-01-17,17.9,4.1
2024-01-18,17.6,6.1
2024-01-19,16.9,6.4
2024-01-20,16.2,5.2
2024-01-21,16.2,5.3
2024-01-22,17.0,5.1
2024-01-23,17.4,5.0
2024-01-24,18.3,6.5
2024-01-25,17.6,5.7
2024-01-26,18.6,6.1
2024-01-27,20.7,7.0
2024-01-28,20.4,7.1
2024-01-29,21.4,9.6
2024-01-30,20.6,10.1
2024-01-31,20.3,10.0
2024-02-01,21.3,12.3
2024-02-02,19.4,8.6
2024-02-03,20.8,8.3
2024-02-04,20.8,13.0
2024-02-05,19.9,10.4
2024-02-06,18.8,7.6
2024-02-07,18.5,8.0
2024-02-08,19.2,8.3
2024-02-09,20.6,8.2
2024-02-10,19.8,7.3
2024-02-11,21.6,8.2
2024-02-12,21.6,7.8
2024-02-13,21.3,8.6
2024-02-14,22.8,9.7
2024-02-15,23.7,9.8
2024-02-16,24.6,8.7
2024-02-17,24.7,9.8
2024-02-18,27.2,10.1
2024-02-19,26.9,14.8
2024-02-20,27.4,15.4
2024-02-21,26.0,12.3
2024-02-22,24.1,11.0
2024-02-23,22.9,8.6
2024-02-24,23.5,9.4
2024-02-25,25.1,10.6
2024-02-26,24.7,11.2
2024-02-27,24.6,14.2
2024-02-28,24.1,11.5
2024-02-29,26.4,12.1
2024-03-01,26.6,14.0
2024-03-02,24.8,17.4
2024-03-03,22.8,13.5
2024-03-04,21.8,11.2
2024-03-05,21.0,9.0
2024-03-06,21.2,9.3
2024-03-07,24.3,10.2
2024-03-08,25.5,11.4
2024-03-09,25.3,11.9
2024-03-10,26.7,12.1
2024-03-11,29.6,14.9
2024-03-12,29.2,14.0
2024-03-13,29.5,14.0
2024-03-14,29.3,14.2
2024-03-15,27.3,14.4
2024-03-16,27.7,12.8
2024-03-17,28.9,11.9
2024-03-18,28.6,13.1
2024-03-19,29.9,13.7
2024-03-20,32.1,14.3
2024-03-21,29.3,17.0
2024-03-22,32.5,17.9
2024-03-23,33.9,18.2
2024-03-24,31.1,18.7
2024-03-25,32.9,16.7
2024-03-26,33.7,18.6
2024-03-27,36.5,21.7
2024-03-28,37.1,22.0
2024-03-29,36.6,21.0
2024-03-30,35.3,22.9
2024-03-31,34.5,20.1
2024-04-01,31.4,18.8
2024-04-02,33.0,17.2
2024-04-03,36.0,21.9
2024-04-04,36.5,20.6
2024-04-05,35.7,21.3
2024-04-06,35.1,19.7
2024-04-07,35.5,17.6
2024-04-08,36.9,19.1
2024-04-09,37.9,20.0
2024-04-10,38.7,19.9
2024-04-11,38.1,22.3
2024-04-12,38.9,21.9
2024-04-13,38.6,25.4
2024-04-14,33.9,22.9
2024-04-15,36.4,22.4
2024-04-16,35.8,23.6
2024-04-17,35.4,22.3
2024-04-18,37.9,23.8
2024-04-19,38.4,24.7
2024-04-20,36.8,22.4
2024-04-21,36.7,23.7
2024-04-22,37.1,24.6
2024-04-23,38.1,22.7
2024-04-24,37.0,21.1
2024-04-25,38.4,21.6
2024-04-26,39.3,23.5
2024-04-27,38.0,26.1
2024-04-28,37.6,22.8
2024-04-29,38.2,23.7
2024-04-30,36.3,23.4
2024-05-01,32.8,20.6
2024-05-02,35.1,19.4
2024-05-03,38.2,20.8
2024-05-04,40.7,26.6
2024-05-05,41.0,25.1
2024-05-06,40.7,26.1
2024-05-07,41.5,26.3
2024-05-08,39.8,27.1
2024-05-09,39.7,26.3
2024-05-10,39.6,26.1
2024-05-11,38.9,26.1
2024-05-12,37.9,27.6
2024-05-13,40.4,27.3
2024-05-14,40.8,24.7
2024-05-15,42.4,25.5
2024-05-16,42.8,26.6
2024-05-17,44.1,28.2
2024-05-18,44.1,27.2
2024-05-19,45.0,27.8
2024-05-20,43.7,29.2
2024-05-21,42.7,29.2
2024-05-22,41.2,29.9
2024-05-23,41.2,30.6
2024-05-24,41.0,30.5
2024-05-25,44.5,30.7
2024-05-26,46.1,29.6
2024-05-27,45.8,30.3
2024-05-28,45.9,29.0
2024-05-29,45.8,31.2
2024-05-30,45.9,33.1
2024-05-31,46.0,28.6
2024-06-01,44.1,31.4
2024-06-02,41.5,30.6
2024-06-03,44.5,29.7
2024-06-04,43.2,31.0
2024-06-05,41.8,30.3
2024-06-06,40.9,28.3
2024-06-07,42.3,29.0
2024-06-08,40.3,28.4
2024-06-09,42.3,28.4
2024-06-10,43.1,28.0
2024-06-11,43.3,29.0
2024-06-12,44.2,28.9
2024-06-13,45.0,29.7
2024-06-14,43.5,32.9
2024-06-15,43.4,32.3
2024-06-16,44.2,32.9
2024-06-17,44.1,33.8
2024-06-18,44.3,34.6
2024-06-19,41.4,33.8
2024-06-20,39.4,25.6
2024-06-21,38.4,25.5
2024-06-22,38.6,30.0
2024-06-23,39.6,30.3
2024-06-24,39.6,31.1
2024-06-25,36.7,29.9
2024-06-26,34.4,26.9
2024-06-27,30.5,25.5
2024-06-28,30.7,25.7
2024-06-29,33.0,26.6
2024-06-30,34.9,26.9
2024-07-01,34.2,26.0
2024-07-02,33.7,26.5
2024-07-03,33.0,26.1
2024-07-04,31.7,25.6
2024-07-05,30.5,26.3
2024-07-06,33.1,26.1
2024-07-07,33.6,25.7
2024-07-08,33.3,25.4
2024-07-09,32.5,26.3
2024-07-10,34.2,26.6
2024-07-11,36.5,26.9
2024-07-12,35.4,27.1
2024-07-13,34.4,25.3
2024-07-14,35.0,27.1
2024-07-15,33.3,25.6
2024-07-16,34.4,25.7
2024-07-17,34.8,28.3
2024-07-18,34.8,27.8
2024-07-19,34.5,27.4
2024-07-20,35.2,27.2
2024-07-21,34.9,27.3
2024-07-22,34.7,27.9
2024-07-23,34.9,27.1
2024-07-24,33.8,26.5
2024-07-25,34.8,27.3
2024-07-26,33.1,27.5
2024-07-27,34.1,28.1
2024-07-28,35.2,28.7
2024-07-29,35.8,28.4
2024-07-30,36.5,29.1
2024-07-31,37.2,26.6
2024-08-01,31.3,25.6
2024-08-02,32.3,25.6
2024-08-03,32.5,26.1
2024-08-04,33.6,27.0
2024-08-05,32.7,26.5
2024-08-06,31.9,26.5
2024-08-07,30.2,25.6
2024-08-08,31.6,25.6
2024-08-09,31.9,25.4
2024-08-10,31.4,25.0
2024-08-11,31.0,25.7
2024-08-12,30.1,25.7
2024-08-13,30.9,25.3
2024-08-14,30.8,26.0
2024-08-15,32.3,26.0
2024-08-16,32.4,25.6
2024-08-17,32.0,25.8
2024-08-18,32.8,26.3
2024-08-19,32.8,26.3
2024-08-20,31.7,26.5
2024-08-21,32.1,25.2
2024-08-22,32.9,24.8
2024-08-23,30.8,25.0
2024-08-24,31.6,25.4
2024-08-25,32.3,25.0
2024-08-26,31.7,26.1
2024-08-27,31.3,24.4
2024-08-28,30.4,24.3
2024-08-29,31.0,24.5
2024-08-30,31.4,25.1
2024-08-31,33.4,25.7
2024-09-01,33.6,26.0
2024-09-02,31.6,25.2
2024-09-03,31.7,25.5
2024-09-04,30.9,24.5
2024-09-05,31.7,24.9
2024-09-06,30.7,24.3
2024-09-07,30.5,24.2
2024-09-08,31.4,24.5
2024-09-09,32.8,25.3
2024-09-10,30.8,25.0
2024-09-11,31.8,25.1
2024-09-12,27.3,24.0
2024-09-13,30.1,23.4
2024-09-14,30.0,22.7
2024-09-15,31.3,22.6
2024-09-16,32.2,23.8
2024-09-17,31.6,24.0
2024-09-18,27.8,22.9
2024-09-19,29.9,22.9
2024-09-20,31.2,24.1
2024-09-21,31.7,24.9
2024-09-22,33.2,25.4
2024-09-23,33.4,25.2
2024-09-24,33.7,25.3
2024-09-25,33.1,26.5
2024-09-26,31.5,25.4
2024-09-27,31.0,24.9
2024-09-28,30.6,23.2
2024-09-29,30.8,22.7
2024-09-30,32.8,23.6
2024-10-01,33.3,24.1
2024-10-02,34.7,24.8
2024-10-03,34.0,24.6
2024-10-04,33.6,23.9
2024-10-05,33.7,24.3
2024-10-06,33.7,23.8
2024-10-07,32.5,22.0
2024-10-08,32.6,22.3
2024-10-09,32.3,20.7
2024-10-10,32.4,21.1
2024-10-11,31.8,19.2
2024-10-12,32.1,19.2
2024-10-13,32.2,19.8
2024-10-14,31.9,20.6
2024-10-15,32.0,19.5
2024-10-16,32.5,19.7
2024-10-17,32.9,20.7
2024-10-18,33.5,20.2
2024-10-19,33.8,21.1
2024-10-20,33.1,20.3
2024-10-21,32.4,20.1
2024-10-22,31.6,20.2
2024-10-23,32.2,20.2
2024-10-24,32.7,20.3
2024-10-25,32.2,19.2
2024-10-26,31.7,19.1
2024-10-27,31.2,20.5
2024-10-28,31.5,21.1
2024-10-29,33.0,20.7
2024-10-30,34.4,21.4
2024-10-31,32.9,20.9
2024-11-01,32.1,19.4
2024-11-02,31.8,17.8
2024-11-03,31.4,18.3
2024-11-04,30.5,17.6
2024-11-05,29.5,18.2
2024-11-06,30.3,18.2
2024-11-07,30.2,19.1
2024-11-08,30.4,19.1
2024-11-09,30.7,19.8
2024-11-10,30.3,19.4
2024-11-11,29.9,18.6
2024-11-12,31.3,19.1
2024-11-13,30.1,18.9
2024-11-14,30.1,19.1
2024-11-15,29.1,18.8
2024-11-16,28.9,17.7
2024-11-17,28.6,18.1
2024-11-18,26.5,16.0
2024-11-19,26.0,14.3
2024-11-20,26.0,13.7
2024-11-21,25.9,13.7
2024-11-22,26.4,14.1
2024-11-23,27.6,14.2
2024-11-24,27.8,15.8
2024-11-25,26.0,15.2
2024-11-26,25.7,14.0
2024-11-27,26.1,13.7
2024-11-28,25.6,12.9
2024-11-29,24.7,12.6
2024-11-30,25.0,12.5
2024-12-01,24.9,14.1
2024-12-02,25.9,13.4
2024-12-03,26.6,13.6
2024-12-04,25.7,15.3
2024-12-05,23.7,12.1
2024-12-06,23.6,11.4
2024-12-07,23.2,9.8
2024-12-08,22.4,11.1
2024-12-09,20.3,10.5
2024-12-10,20.2,9.9
2024-12-11,20.3,8.3
2024-12-12,20.6,7.8
2024-12-13,20.7,9.3
2024-12-14,20.8,8.7
2024-12-15,21.2,7.4
2024-12-16,21.1,7.1
2024-12-17,20.7,7.8
2024-12-18,21.0,7.7
2024-12-19,20.9,8.1
2024-12-20,23.3,10.3
2024-12-21,22.2,9.3
2024-12-22,22.6,10.6
2024-12-23,17.7,11.7
2024-12-24,18.8,11.5
2024-12-25,20.7,10.9
2024-12-26,22.7,10.0
2024-12-27,17.2,13.9
2024-12-28,18.2,12.4
2024-12-29,18.4,10.7
2024-12-30,18.2,9.7
2024-12-31,16.2,7.6
